date,close,kaipan,max,min,final,gasprice,coalprice,oilprice,hs300,deal_EUA,英国布伦特原油现货价,INE原油期货收盘价(活跃合约),INE原油期货结算价(活跃合约),路易斯安娜州亨利港天然气现货价,NYMEX天然气期货收盘价(连续),IPE英国天然气期货结算价(活跃合约),纽卡斯尔NEWC动力煤现货价,动力煤期货结算价(活跃合约),动力煤期货收盘价(活跃合约),BOCE焦炭现货结算价,焦炭期货结算价(活跃合约),焦炭期货收盘价(活跃合约),欧洲STOXX50价格指数(美元),欧洲STOXX600(美元),德国DAX,英国富时100,法国CAC40,道琼斯工业指数,标普500,清洁能源,aql_sh,aql_gd,aql_hb,SI,Daily_EPU,FPU,MPU,TPU,ECPU
2/17/2017,38.13,36,38.3,36,38.08,3.896,2465,7.45,4801.61,50.81,72.73,442.4,449.9,3.162,3.234,71.83,130.5,855.4,835,1192,2765.5,2693.5,3121.37,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,99,42,39,1318.4,79.53,170.8832548,171.8217523,157.5521752,198.2236869
2/20/2017,38.83,37.6,39.5,37.55,38.88,3.897,2589,7.45,4827.04,51.8,73.44,451.8,450.2,3.151,3.199,72.54,131.86,847.8,843.8,1192,2670,2616,3154.72,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,88,37,33,1163.3,199.03,170.8832548,171.8217523,157.5521752,198.2236869
2/21/2017,38.5,39,39,37.5,38.09,3.897,2589,7.45,4827.04,51.8,73.44,451.8,450.2,3.151,3.199,72.54,131.86,847.8,843.8,1192,2670,2616,3154.72,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,102,46,57,839,158.72,170.8832548,171.8217523,157.5521752,198.2236869
2/22/2017,37.28,37.3,38,37.2,37.28,3.897,2589,7.45,4827.04,51.8,73.44,451.8,450.2,3.151,3.199,72.54,131.86,847.8,843.8,1192,2670,2616,3154.72,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,60,47,66,770.9,133.77,170.8832548,171.8217523,157.5521752,198.2236869
2/23/2017,37.44,40.5,40.5,36.8,37.45,4.184,2536.5,7.45,4813.27,52.33,74.42,461.8,455.2,3.222,3.262,74.95,131.59,841.2,850.6,1192,2636,2681.5,3155.13,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,60,70,61,1095.5,70.36,183.1033227,127.7714368,206.7476173,187.0504286
2/24/2017,37.44,40.5,40.5,36.8,39.05,4.37,2523,7.45,4805.61,53.31,75.11,466,461.4,3.331,3.319,76.9,131.48,857.2,860.2,1192,2731,2784,3140.34,415.14,15544.39,7032.3,6612.76,34935.47,4395.26,5684.9707,59,52,70,1061.2,73.28,183.1033227,127.7714368,206.7476173,187.0504286
2/27/2017,38,39,39,37.5,38,4.305,2495,7.45,4869.46,54.56,75.95,465.5,466.1,3.302,3.417,78.81,131.47,855.2,856.8,1192,2795.5,2790,3155.73,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,125,34,129,1124.7,206.81,183.1033227,127.7714368,206.7476173,187.0504286
2/28/2017,38.38,37,38.8,37,38.28,4.377,2460,7.45,4869.41,54.98,75.79,466.3,466.2,3.411,3.511,79.88,132.42,851.8,848,1192,2827.5,2827,3164.25,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,57,49,85,1101.9,144.59,183.1033227,127.7714368,206.7476173,187.0504286
3/1/2017,38.35,38.3,38.4,38.3,38.35,4.615,2511.5,7.45,4843.06,54.95,76.65,463.9,467.4,3.564,3.607,79.6,136.38,810,790.2,1192,2751.5,2713.5,3146.18,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,42,72,91,1096.2,123.22,183.1033227,127.7714368,206.7476173,187.0504286
3/2/2017,38.46,38.4,38.5,37,38.46,4.615,2511.5,7.45,4843.06,54.95,76.65,463.9,467.4,3.564,3.607,79.6,136.38,810,790.2,1192,2751.5,2713.5,3146.18,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,45,53,76,976.8,59.56,183.1033227,127.7714368,206.7476173,187.0504286
3/3/2017,38.32,38.88,38.88,36.88,37.05,4.615,2511.5,7.45,4843.06,54.95,76.65,463.9,467.4,3.564,3.607,79.6,136.38,810,790.2,1192,2751.5,2713.5,3146.18,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,60,67,65,841,172.34,183.1033227,127.7714368,206.7476173,187.0504286
3/6/2017,38.87,40,40,36.8,37.64,4.641,2669,7.45,4933.73,55.4,75.3,456.3,459.9,3.741,3.658,82.45,136.57,790.2,780,1192,2673,2632,3147.48,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,93,105,44,1161.7,151.1,183.1033227,127.7714368,206.7476173,187.0504286
3/7/2017,38.5,36.8,42,36.8,38.51,4.712,2615,7.57,4992.83,55.53,76.01,459,460.6,3.722,3.737,85.87,136.96,785.8,793,1192,2631.5,2633.5,3110.96,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,60,55,51,1189.8,73.07,183.1033227,127.7714368,206.7476173,187.0504286
3/8/2017,38.35,40,40,37,38.35,4.693,2778,7.57,4972.13,56.25,76.26,459.5,460,3.746,3.66,89.58,138.94,789.4,782.6,1192,2624,2573,3126.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,48,65,107,2072.8,76.06,183.1033227,127.7714368,206.7476173,187.0504286
3/9/2017,38.06,37,39.8,37,37.94,4.568,2907.5,7.57,4970.01,57.52,77.39,468.1,468.1,3.614,3.702,88.94,140.08,785.8,790.4,1192,2592,2641,3126.82,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,60,92,120,1137.5,259.89,183.1033227,127.7714368,206.7476173,187.0504286
3/10/2017,38.54,40,40,37.2,38.3,4.914,2855,7.57,5013.52,57.24,77.77,471.6,468,3.614,3.702,93.22,146.75,813.6,831,1192,2643,2681.5,3136.2,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,37,95,175,946,290.62,183.1033227,127.7714368,206.7476173,187.0504286
3/13/2017,38.35,37,39.39,37,38.13,4.914,2855,7.57,5013.52,57.24,77.77,471.6,468,3.614,3.702,93.22,146.75,813.6,831,1192,2643,2681.5,3136.2,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,34,100,141,863.2,181.53,183.1033227,127.7714368,206.7476173,187.0504286
3/14/2017,38.65,37,39.8,37,38.58,4.914,2855,7.57,5013.52,57.24,77.77,471.6,468,3.614,3.702,93.22,146.75,813.6,831,1192,2643,2681.5,3136.2,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,25,101,102,817.9,157.89,183.1033227,127.7714368,206.7476173,187.0504286
3/15/2017,38.67,37,38.7,37,38.67,5.031,3049.5,7.57,4991.66,57.77,78.53,474.1,471.9,3.701,3.67,83.54,147.33,828.4,820.6,1192,2684,2641.5,3110.94,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,17,102,80,1158.5,114.75,183.1033227,127.7714368,206.7476173,187.0504286
3/16/2017,38.16,36.85,38.6,36.85,37.21,4.938,2826.5,7.57,4917.16,53.92,76.2,450.9,458.1,3.594,3.576,79.23,145.5,823.8,829.4,1192,2611,2619,3126.87,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,41,49,92,1170.6,136.84,183.1033227,127.7714368,206.7476173,187.0504286
3/17/2017,38.44,37.8,39,37.8,37.99,5.231,2764,7.57,4867.32,52.52,74.4,438.9,443.5,3.536,3.685,82.15,144.38,825.2,824.6,1192,2536,2471.5,3090.67,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,41,100,112,1137.8,97.32,183.1033227,127.7714368,206.7476173,187.0504286
3/20/2017,38.65,38.69,38.69,38.5,38.65,5.26,2702.5,7.57,4807.7,52.26,75.18,444.6,441.2,3.704,3.675,90.02,144.09,836.6,844,1192,2489.5,2494.5,3138.05,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,43,73,135,1121.6,100.42,183.1033227,127.7714368,206.7476173,187.0504286
3/21/2017,38.15,38.5,38.5,37.1,38.15,5.46,2743.5,7.57,4855.94,54.17,77.29,448.6,450.6,3.704,3.745,84.73,140.63,850.2,855.6,1192,2497.5,2514,3158.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,61,92,130,1055.4,94.97,183.1033227,127.7714368,206.7476173,187.0504286
3/22/2017,38.35,37,38.5,37,38.16,5.46,2743.5,7.57,4855.94,54.17,77.29,448.6,450.6,3.704,3.745,84.73,140.63,850.2,855.6,1192,2497.5,2514,3158.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,58,115,131,1010.9,101.33,183.1033227,127.7714368,206.7476173,187.0504286
3/23/2017,37,37,37,37,37,5.46,2743.5,7.57,4855.94,54.17,77.29,448.6,450.6,3.704,3.745,84.73,140.63,850.2,855.6,1192,2497.5,2514,3158.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,91,50,74,725.9,115.14,183.1033227,127.7714368,206.7476173,187.0504286
3/24/2017,38.06,38,38.5,38,38.06,5.46,2743.5,7.57,4855.94,54.17,77.29,448.6,450.6,3.704,3.745,84.73,140.63,850.2,855.6,1192,2497.5,2514,3158.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,79,44,52,676.7,116.66,183.1033227,127.7714368,206.7476173,187.0504286
3/27/2017,38.65,38.7,38.7,38.65,38.68,5.46,2743.5,7.57,4855.94,54.17,77.29,448.6,450.6,3.704,3.745,84.73,140.63,850.2,855.6,1192,2497.5,2514,3158.9,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,104,84,85,674.7,100.35,183.1033227,127.7714368,206.7476173,187.0504286
3/28/2017,38.63,38.87,38.87,38.01,38.68,5.335,2683.5,7.65,4821.77,51.62,76.37,454.7,450.5,3.716,3.69,87.09,141.16,868.6,882.8,1192,2521,2557,3152.5,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,110,90,90,1528.9,147.35,74.2087592,77.7330835,106.7304595,91.01344489
3/29/2017,38.91,38.7,39.01,38.7,38.84,5.105,2693,7.65,4853.2,52.76,76.79,460.9,457.1,3.752,3.67,85.29,142.93,890,896.4,1192,2564.5,2589,3149.4,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,94,35,107,1703.9,144.53,74.2087592,77.7330835,106.7304595,91.01344489
3/30/2017,38.64,38.5,39,38.5,38.64,4.805,2928,7.65,4849.43,53.27,77.18,439.3,449.7,3.686,3.617,83.13,142.93,879.4,873,1192,2611,2634,3120.44,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,82,49,83,2007.1,175.84,74.2087592,77.7330835,106.7304595,91.01344489
3/31/2017,39,38.7,39.4,38.7,39.07,4.805,2928,7.65,4849.43,53.27,77.18,439.3,449.7,3.686,3.617,83.13,142.93,879.4,873,1192,2611,2634,3120.44,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,65,69,70,1676.4,147.96,74.2087592,77.7330835,106.7304595,91.01344489
4/5/2017,38.7,38.7,38.7,38.7,38.7,4.805,2928,7.65,4849.43,53.27,77.18,439.3,449.7,3.686,3.617,83.13,142.93,879.4,873,1192,2611,2634,3120.44,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,65,116,89,2300.8,131.03,74.2087592,77.7330835,106.7304595,91.01344489
4/6/2017,39.35,39.38,39.38,38,39.35,4.976,3002,7.65,4877.37,52.89,75.68,434,438.5,3.692,3.68,85.48,146.22,889.4,882.6,1192,2668,2693,3111.98,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,72,163,71,2681.4,140.39,74.2087592,77.7330835,106.7304595,91.01344489
4/7/2017,39.09,38.5,39.38,38,38.45,5.14,2800,7.65,4883.83,52.79,74.63,427.9,432.1,3.746,3.769,88.38,163,906.6,913.8,1192,2668.5,2662.5,3039.33,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,106,148,111,2030.6,123.49,74.2087592,77.7330835,106.7304595,91.01344489
4/10/2017,39,39.4,39.4,38,38.86,5.706,2854,7.65,4833.93,52.32,69.91,414.5,417.2,3.832,3.931,87.65,164.75,915.6,918.4,1192,2679,2738,3043.97,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,103,130,59,1650.4,218.19,74.2087592,77.7330835,106.7304595,91.01344489
4/11/2017,38.56,37.5,41,37.5,37.52,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,55,107,92,1132.4,123.81,74.2087592,77.7330835,106.7304595,91.01344489
4/12/2017,38.6,39.6,39.6,38.3,38.61,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,88,78,127,704.8,113.55,74.2087592,77.7330835,106.7304595,91.01344489
4/13/2017,38.6,40,40,38.6,38.64,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,115,97,104,708.8,73.11,74.2087592,77.7330835,106.7304595,91.01344489
4/14/2017,38.52,40,40,38.3,38.54,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,77,52,78,673.7,131.29,74.2087592,77.7330835,106.7304595,91.01344489
4/17/2017,38.1,38,38.5,38,38.1,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,57,83,85,753.5,125.64,74.2087592,77.7330835,106.7304595,91.01344489
4/18/2017,38.55,39.36,39.36,38.1,38.55,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,63,88,44,764.3,140.86,74.2087592,77.7330835,106.7304595,91.01344489
4/19/2017,38.85,39,39,38.7,38.85,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,41,73,38,846.1,121.17,74.2087592,77.7330835,106.7304595,91.01344489
4/20/2017,38.1,38,38.1,38,38.1,5.841,2992,7.65,4866.38,51.13,69.76,413.1,413.3,3.906,3.921,89.68,162.83,915.6,911.6,1192,2735.5,2736,3091.21,393.66,15835.09,7119.7,6680.18,35360.73,4522.68,6766.3719,30,54,30,938.2,42.72,74.2087592,77.7330835,106.7304595,91.01344489
4/21/2017,37.8,37.5,37.9,37.5,37.67,5.477,3012,7.65,4929.94,52.06,72.34,426.4,424,3.952,3.999,89.68,162.11,909.6,908.8,1192,2712.5,2737.5,3095.13,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,39,22,29,1112.1,112.58,74.2087592,77.7330835,106.7304595,91.01344489
4/24/2017,37.7,37.8,38.4,36.8,37.67,5.477,3012,7.65,4929.94,52.06,72.34,426.4,424,3.952,3.999,89.68,162.11,909.6,908.8,1192,2712.5,2737.5,3095.13,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,35,20,38,1054.6,84.16,74.2087592,77.7330835,106.7304595,91.01344489
4/25/2017,37.05,37.5,38,37,37.55,5.477,3012,7.65,4929.94,52.06,72.34,426.4,424,3.952,3.999,89.68,162.11,909.6,908.8,1192,2712.5,2737.5,3095.13,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,31,40,28,865.4,97.58,93.95450334,66.62025878,107.3766609,54.84321488
4/26/2017,38.2,38.2,38.2,38.2,38.2,5.867,3290.5,7.95,4936.19,50.72,73.46,436.6,434.7,4.056,4.045,88.44,161.16,910.2,911.2,1192,2774.5,2769.5,3125.43,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,35,43,39,1309.4,113.23,93.95450334,66.62025878,107.3766609,54.84321488
4/27/2017,37.9,37,38,35,36.73,5.565,3157,7.95,4883.84,50.82,74.45,439.2,439.9,4.092,4.098,92.99,157.5,897.2,897,1192,2830.5,2867.5,3129,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,42,28,59,1359.6,63.26,93.95450334,66.62025878,107.3766609,54.84321488
4/28/2017,37,37,37,36.2,37,5.345,3409,7.95,4940.11,53.12,74.93,446,447,4.056,3.948,95.79,158.5,899,892.4,1192,2873,2863,3117.79,410.97,15260.69,7086.42,6520.01,33843.92,4307.54,6052.7535,30,29,47,1280.8,87.98,93.95450334,66.62025878,107.3766609,54.84321488
